Date,1960,1970,1980,1990,2000,2010,Sum
1984-12,0.130789,0.575429,0,0,0,0,0.706218
1985-01,0.132269,0.57814,0,0,0,0,0.710409
1985-02,0.128389,0.581623,0,0,0,0,0.710012
1985-03,0.126537,0.590898,0,0,0,0,0.717434
1985-04,0.125158,0.598371,0,0,0,0,0.723529
1985-05,0.123661,0.601236,0,0,0,0,0.724897
1985-06,0.122032,0.599319,0,0,0,0,0.72135
1985-07,0.1204,0.613651,0,0,0,0,0.734051
1985-08,0.121228,0.620227,0,0,0,0,0.741456
1985-09,0.118139,0.630216,0,0,0,0,0.748355
1985-10,0.115233,0.640905,0,0,0,0,0.756138
1985-11,0.1126,0.652644,0,0,0,0,0.765244
1985-12,0.110069,0.661239,0,0,0,0,0.771307
1986-01,0.107423,0.674959,0,0,0,0,0.782382
1986-02,0.105225,0.6886,0,0,0,0,0.793825
1986-03,0.102758,0.700407,0,0,0,0,0.803165
1986-04,0.0957185,0.671272,0,0,0,0,0.766991
1986-05,0.0944598,0.676702,0,0,0,0,0.771162
1986-06,0.0937034,0.695742,0,0,0,0,0.789445
1986-07,0.0922362,0.705519,0,0,0,0,0.797755
1986-08,0.0904521,0.717873,0,0,0,0,0.808325
1986-09,0.0885749,0.721572,0,0,0,0,0.810147
1986-10,0.0864411,0.730006,0,0,0,0,0.816447
1986-11,0.0845533,0.741453,0,0,0,0,0.826006
1986-12,0.0831088,0.75736,0,0,0,0,0.840468
1987-01,0.0819239,0.776226,0,0,0,0,0.85815
1987-02,0.080836,0.78698,0,0,0,0,0.867816
1987-03,0.0800627,0.797862,0,0,0,0,0.877925
1987-04,0.0843353,0.852666,0,0,0,0,0.937001
1987-05,0.0819756,0.875424,0,0,0,0,0.9574
1987-06,0.0791642,0.876016,0,0,0,0,0.955181
1987-07,0.0775319,0.886187,0,0,0,0,0.963719
1987-08,0.0719183,0.880125,0,0,0,0,0.952044
1987-09,0.0711404,0.897204,0,0,0,0,0.968345
1987-10,0.0712492,0.909702,0,0,0,0,0.980952
1987-11,0.0708635,0.914323,0,0,0,0,0.985187
1987-12,0.0702783,0.911293,0,0,0,0,0.981571
1988-01,0.0697848,0.913174,0,0,0,0,0.982959
1988-02,0.0701082,0.924314,0,0,0,0,0.994422
1988-03,0.0707159,0.937895,0,0,0,0,1.00861
1988-04,0.0713001,0.947709,0,0,0,0,1.01901
1988-05,0.0731199,0.951057,0,0,0,0,1.02418
1988-06,0.0758854,0.950751,0,0,0,0,1.02664
1988-07,0.0781507,0.9593,0,0,0,0,1.03745
1988-08,0.0849471,0.97441,0,0,0,0,1.05936
1988-09,0.0879565,0.982396,0,0,0,0,1.07035
1988-10,0.0897184,0.990493,0,0,0,0,1.08021
1988-11,0.0920267,1.00114,0,0,0,0,1.09317
1988-12,0.0938877,1.01843,0,0,0,0,1.11232
1989-01,0.09828,1.04378,0,0,0,0,1.14206
1989-02,0.100398,1.05456,0,0,0,0,1.15496
1989-03,0.102202,1.08378,0,0,0,0,1.18598
1989-04,0.104095,1.11587,0,0,0,0,1.21996
1989-05,0.106112,1.15,0,0,0,0,1.25611
1989-06,0.107738,1.19084,0,0,0,0,1.29858
1989-07,0.110299,1.22393,0,0,0,0,1.33423
1989-08,0.111873,1.26716,0,0,0,0,1.37903
1989-09,0.110224,1.2894,0,0,0,0,1.39963
1989-10,0.110096,1.31979,0,0,0,0,1.42989
1989-11,0.112127,1.3506,0,0,0,0,1.46273
1989-12,0.115613,1.36613,0,0,0,0,1.48174
1990-01,0.11539,1.3786,0.00120975,0,0,0,1.4952
1990-02,0.115405,1.39746,0.00319067,0,0,0,1.51605
1990-03,0.116187,1.40344,0.00584987,0,0,0,1.52548
1990-04,0.117921,1.40516,0.00849426,0,0,0,1.53157
1990-05,0.119992,1.41194,0.0129612,0,0,0,1.54489
1990-06,0.120936,1.42307,0.0181526,0,0,0,1.56215
1990-07,0.119163,1.40803,0.0247867,0,0,0,1.55198
1990-08,0.121059,1.38745,0.0319737,0,0,0,1.54048
1990-09,0.124955,1.38856,0.041728,0,0,0,1.55525
1990-10,0.128559,1.39748,0.052832,0,0,0,1.57887
1990-11,0.129695,1.40637,0.0643391,0,0,0,1.6004
1990-12,0.130151,1.42334,0.0757447,0,0,0,1.62924
1991-01,0.132033,1.43573,0.086072,0,0,0,1.65383
1991-02,0.135147,1.44726,0.0940188,0,0,0,1.67643
1991-03,0.138351,1.45738,0.101672,0,0,0,1.6974
1991-04,0.139584,1.46687,0.109108,0,0,0,1.71557
1991-05,0.141334,1.48352,0.115081,0,0,0,1.73993
1991-06,0.144577,1.49166,0.119322,0,0,0,1.75556
1991-07,0.148491,1.51691,0.121388,0,0,0,1.78679
1991-08,0.142916,1.52748,0.11758,0,0,0,1.78798
1991-09,0.146456,1.56725,0.118096,0,0,0,1.8318
1991-10,0.148211,1.57386,0.117686,0,0,0,1.83976
1991-11,0.149748,1.57926,0.117093,0,0,0,1.84611
1991-12,0.151316,1.60176,0.116869,0,0,0,1.86994
1992-01,0.152222,1.62602,0.1137,0,0,0,1.89194
1992-02,0.153117,1.64351,0.113618,0,0,0,1.91025
1992-03,0.152814,1.66608,0.115159,0,0,0,1.93405
1992-04,0.153885,1.69076,0.116946,0,0,0,1.96159
1992-05,0.152157,1.69082,0.117314,0,0,0,1.96029
1992-06,0.152013,1.71553,0.119237,0,0,0,1.98678
1992-07,0.152419,1.74084,0.121874,0,0,0,2.01513
1992-08,0.159518,1.77701,0.129949,0,0,0,2.06648
1992-09,0.15736,1.77409,0.129432,0,0,0,2.06088
1992-10,0.156756,1.79791,0.130552,0,0,0,2.08521
1992-11,0.155952,1.82325,0.1311,0,0,0,2.1103
1992-12,0.155446,1.84388,0.131694,0,0,0,2.13102
1993-01,0.154618,1.83348,0.134713,0,0,0,2.12281
1993-02,0.153343,1.83649,0.135191,0,0,0,2.12503
1993-03,0.153086,1.85374,0.135082,0,0,0,2.14191
1993-04,0.152361,1.86845,0.1342,0,0,0,2.15501
1993-05,0.153418,1.89585,0.135122,0,0,0,2.18439
1993-06,0.152045,1.89048,0.133167,0,0,0,2.17569
1993-07,0.150694,1.91059,0.133908,0,0,0,2.19519
1993-08,0.14939,1.92785,0.135619,0,0,0,2.21286
1993-09,0.149317,1.93287,0.139239,0,0,0,2.22143
1993-10,0.149336,1.94599,0.145995,0,0,0,2.24132
1993-11,0.150346,1.95526,0.155089,0,0,0,2.2607
1993-12,0.151862,1.95543,0.16475,0,0,0,2.27205
1994-01,0.153461,1.97865,0.176722,0,0,0,2.30883
1994-02,0.15478,1.9966,0.186163,0,0,0,2.33754
1994-03,0.156042,1.99798,0.195964,0,0,0,2.34998
1994-04,0.156882,1.99161,0.207324,0,0,0,2.35582
1994-05,0.158283,1.99878,0.219916,0,0,0,2.37698
1994-06,0.160063,2.0274,0.240832,0,0,0,2.42829
1994-07,0.162279,2.02279,0.259599,0,0,0,2.44466
1994-08,0.159878,1.99253,0.273016,0,0,0,2.42542
1994-09,0.163856,1.9928,0.295968,0,0,0,2.45262
1994-10,0.168133,1.99166,0.316093,0,0,0,2.47589
1994-11,0.172239,1.98886,0.333606,0,0,0,2.4947
1994-12,0.17487,1.99339,0.352607,0,0,0,2.52087
1995-01,0.177824,1.99126,0.365039,0,0,0,2.53412
1995-02,0.181496,1.97713,0.380161,0,0,0,2.53878
1995-03,0.186333,1.96671,0.396088,0,0,0,2.54913
1995-04,0.191601,1.96806,0.411814,0,0,0,2.57148
1995-05,0.196501,1.95827,0.427555,0,0,0,2.58232
1995-06,0.200853,1.93786,0.427387,0,0,0,2.5661
1995-07,0.20513,1.93547,0.439835,0,0,0,2.58043
1995-08,0.214618,1.9534,0.454018,0,0,0,2.62204
1995-09,0.215701,1.96342,0.459255,0,0,0,2.63838
1995-10,0.217723,1.9742,0.46659,0,0,0,2.65851
1995-11,0.21987,1.98209,0.476731,0,0,0,2.67869
1995-12,0.221861,1.98911,0.490733,0,0,0,2.7017
1996-01,0.223668,1.99185,0.512421,0,0,0,2.72794
1996-02,0.225082,2.01334,0.537586,0,0,0,2.77601
1996-03,0.224832,2.01215,0.562607,0,0,0,2.79959
1996-04,0.22613,2.02167,0.58449,0,0,0,2.83229
1996-05,0.227412,2.0196,0.6053,0,0,0,2.85231
1996-06,0.228541,2.04233,0.636968,0,0,0,2.90783
1996-07,0.22865,2.05409,0.658014,6.56497e-05,0,0,2.94082
1996-08,0.228235,2.06843,0.681068,0.00106793,0,0,2.9788
1996-09,0.229898,2.08014,0.693547,0.00136111,0,0,3.00494
1996-10,0.230732,2.05839,0.70805,0.00136111,0,0,2.99854
1996-11,0.231043,2.05525,0.721455,0.00136111,0,0,3.00911
1996-12,0.231793,2.04914,0.733841,0.00136111,0,0,3.01613
1997-01,0.227262,2.05795,0.744799,0.00136484,0,0,3.03137
1997-02,0.22597,2.04765,0.74863,0.00136484,0,0,3.02362
1997-03,0.226529,2.0486,0.753311,0.00136484,0,0,3.02981
1997-04,0.227995,2.05436,0.757903,0.00136484,0,0,3.04162
1997-05,0.229752,2.0693,0.759608,0.00136484,0,0,3.06003
1997-06,0.232354,2.05672,0.751454,0.00136484,0,0,3.04189
1997-07,0.236189,2.05051,0.75185,0.00129901,0,0,3.03985
1997-08,0.23947,2.03443,0.755591,0.000293993,0,0,3.02978
1997-09,0.242228,2.00379,0.764261,0,0,0,3.01028
1997-10,0.243852,2.00982,0.774787,0,0,0,3.02846
1997-11,0.245562,1.99704,0.784518,0.00224062,0,0,3.02936
1997-12,0.246508,1.98591,0.791931,0.0071563,0,0,3.0315
1998-01,0.256291,1.96738,0.799479,0.0158575,0,0,3.03901
1998-02,0.261673,1.95718,0.804959,0.0164426,0,0,3.04025
1998-03,0.268137,1.9474,0.806613,0.0225063,0,0,3.04466
1998-04,0.270474,1.92009,0.809979,0.0311777,0,0,3.03172
1998-05,0.273843,1.87961,0.811381,0.0419317,0,0,3.00677
1998-06,0.277924,1.86066,0.822227,0.0521515,0,0,3.01296
1998-07,0.281157,1.83672,0.824441,0.0630961,0,0,3.00541
1998-08,0.268138,1.8018,0.820873,0.0736702,0,0,2.96448
1998-09,0.261738,1.80012,0.815272,0.0843155,0,0,2.96144
1998-10,0.256431,1.77597,0.814853,0.0928177,0,0,2.94007
1998-11,0.252715,1.75611,0.812644,0.10326,0,0,2.92472
1998-12,0.250774,1.73832,0.810013,0.108838,0,0,2.90794
1999-01,0.246839,1.72076,0.806701,0.110477,0,0,2.88478
1999-02,0.244432,1.70057,0.800809,0.120044,0,0,2.86585
1999-03,0.241596,1.68084,0.807689,0.124189,0,0,2.85432
1999-04,0.233256,1.66094,0.812933,0.126108,0,0,2.83323
1999-05,0.229345,1.6507,0.823922,0.127428,0,0,2.83139
1999-06,0.223609,1.62109,0.833722,0.128961,0,0,2.80738
1999-07,0.221084,1.60465,0.850841,0.13015,0,0,2.80672
1999-08,0.22509,1.61628,0.864132,0.133022,0,0,2.83853
1999-09,0.233125,1.58241,0.889932,0.135396,0,0,2.84086
1999-10,0.238353,1.56575,0.905748,0.141212,0,0,2.85107
1999-11,0.249701,1.55582,0.923869,0.144448,0,0,2.87384
1999-12,0.261167,1.54364,0.944214,0.157994,0,0,2.90701
2000-01,0.270316,1.52292,0.955812,0.169293,0,0,2.91834
2000-02,0.279194,1.52079,0.974284,0.180948,0,0,2.95521
2000-03,0.286604,1.51111,0.987704,0.194746,0,0,2.98016
2000-04,0.300936,1.49343,0.992653,0.203047,0,0,2.99006
2000-05,0.310509,1.48751,0.997124,0.216513,0,0,3.01166
2000-06,0.320434,1.48488,0.996072,0.229836,0,0,3.03122
2000-07,0.327605,1.48288,1.00362,0.244072,0,0,3.05817
2000-08,0.344006,1.46988,1.00706,0.259247,0,0,3.0802
2000-09,0.346541,1.47067,1.00476,0.274493,0,0,3.09647
2000-10,0.355774,1.46244,1.00241,0.29181,0,0,3.11243
2000-11,0.355598,1.45266,1.00218,0.305917,0,0,3.11636
2000-12,0.355515,1.44155,1.00341,0.313269,0,0,3.11374
2001-01,0.357122,1.43878,1.01359,0.322235,0,0,3.13172
2001-02,0.356111,1.41821,1.0087,0.328138,0,0,3.11116
2001-03,0.355959,1.40677,1.00723,0.335495,0,0,3.10545
2001-04,0.357117,1.40789,1.01539,0.347384,0,0,3.12778
2001-05,0.357356,1.39585,1.01231,0.352039,0,0,3.11756
2001-06,0.357381,1.3873,1.02001,0.354493,0,0,3.11918
2001-07,0.357421,1.38094,1.01921,0.355688,0,0,3.11326
2001-08,0.346305,1.37622,1.02892,0.354687,0,0,3.10613
2001-09,0.34851,1.38024,1.03749,0.351343,0,0,3.11759
2001-10,0.349723,1.38361,1.04433,0.350616,0,0,3.12828
2001-11,0.351479,1.37852,1.04176,0.347955,0,0,3.11972
2001-12,0.352457,1.37813,1.04067,0.345909,0,0,3.11716
2002-01,0.352306,1.37743,1.03066,0.343089,0,0,3.10349
2002-02,0.350829,1.38377,1.03378,0.340251,0,0,3.10863
2002-03,0.350779,1.37209,1.02476,0.334407,0,0,3.08204
2002-04,0.348917,1.37433,1.02242,0.331301,0,0,3.07696
2002-05,0.344722,1.38378,1.02972,0.328644,0,0,3.08686
2002-06,0.343788,1.39029,1.02825,0.323969,0,0,3.0863
2002-07,0.34455,1.38467,1.02545,0.321226,0,0,3.0759
2002-08,0.357067,1.38045,1.02033,0.317102,0,0,3.07494
2002-09,0.359803,1.36414,1.00483,0.316721,0,0,3.0455
2002-10,0.358837,1.35569,0.999669,0.30735,0,0,3.02154
2002-11,0.356886,1.35629,1.00223,0.300531,0,0,3.01593
2002-12,0.356187,1.35373,0.991328,0.291231,0,0,2.99248
2003-01,0.356139,1.35132,0.986835,0.286706,0,0,2.981
2003-02,0.358686,1.35015,0.982098,0.280739,0,0,2.97167
2003-03,0.360763,1.36288,0.985621,0.280587,0,0,2.98985
2003-04,0.363128,1.35048,0.97884,0.276076,0,0,2.96853
2003-05,0.366667,1.34506,0.966174,0.273037,0,0,2.95094
2003-06,0.364838,1.32854,0.957302,0.272394,0,0,2.92307
2003-07,0.362667,1.32686,0.940645,0.268976,0,0,2.89915
2003-08,0.3609,1.32805,0.927206,0.266208,0,0,2.88236
2003-09,0.360822,1.33974,0.914837,0.261974,0,0,2.87737
2003-10,0.360861,1.33803,0.895257,0.267845,0,0,2.86199
2003-11,0.363064,1.33575,0.874478,0.278309,0,0,2.8516
2003-12,0.363995,1.3332,0.864089,0.290332,0,0,2.85162
2004-01,0.363985,1.32481,0.853871,0.300263,0,0,2.84293
2004-02,0.366258,1.32447,0.8435,0.313225,0,0,2.84746
2004-03,0.36684,1.31876,0.829018,0.322324,0,0,2.83694
2004-04,0.368759,1.31309,0.823543,0.329462,0,0,2.83486
2004-05,0.372964,1.30527,0.824248,0.333654,0,0,2.83614
2004-06,0.379179,1.31649,0.82351,0.342162,0,0,2.86134
2004-07,0.385923,1.30557,0.825522,0.349397,0,0,2.86642
2004-08,0.3851,1.29069,0.819252,0.357864,0,0,2.85291
2004-09,0.380761,1.27941,0.818811,0.366446,0,0,2.84543
2004-10,0.383728,1.27297,0.814819,0.372643,0,0,2.84416
2004-11,0.384113,1.26167,0.810647,0.374196,0,0,2.83062
2004-12,0.387833,1.23689,0.79704,0.375705,0,0,2.79747
2005-01,0.391088,1.21976,0.78701,0.375996,0,0,2.77386
2005-02,0.39093,1.19614,0.778187,0.375454,9.94337e-05,0,2.74081
2005-03,0.392855,1.18465,0.772587,0.376468,0.000633998,0,2.7272
2005-04,0.392448,1.17694,0.762131,0.380416,0.00133227,0,2.71326
2005-05,0.39184,1.16451,0.750044,0.387535,0.00211465,0,2.69604
2005-06,0.390823,1.1396,0.728693,0.381547,0.00312966,0,2.64379
2005-07,0.388477,1.11752,0.717878,0.388245,0.00394392,0,2.61606
2005-08,0.392629,1.11098,0.711635,0.393728,0.00451708,0,2.61349
2005-09,0.395959,1.09977,0.71031,0.397623,0.005164,0,2.60883
2005-10,0.393917,1.0774,0.707642,0.396868,0.005164,0,2.58099
2005-11,0.394491,1.06007,0.704096,0.393328,0.00617213,0,2.55816
2005-12,0.392955,1.05664,0.70211,0.392652,0.00846462,0,2.55283
2006-01,0.393237,1.04772,0.700854,0.393432,0.0113408,0,2.54658
2006-02,0.393644,1.03375,0.692779,0.39437,0.0151379,0,2.52968
2006-03,0.391951,1.01408,0.682819,0.398751,0.0184007,0,2.506
2006-04,0.391875,0.98895,0.664115,0.400049,0.0216626,0,2.46665
2006-05,0.390443,0.970118,0.652272,0.403279,0.0257228,0,2.44183
2006-06,0.388796,0.956014,0.65365,0.413643,0.0292152,0,2.44132
2006-07,0.386203,0.946175,0.643541,0.415217,0.0340187,0,2.42515
2006-08,0.385397,0.929952,0.633699,0.414821,0.039456,0,2.40332
2006-09,0.386177,0.911617,0.621032,0.414299,0.043782,0,2.37691
2006-10,0.385821,0.894699,0.615714,0.419677,0.0490973,0,2.36501
2006-11,0.384199,0.880436,0.610555,0.43075,0.0531233,0,2.35906
2006-12,0.381579,0.864344,0.613752,0.43821,0.0557427,0,2.35363
2007-01,0.377782,0.85409,0.61282,0.442845,0.0559763,0,2.34351
2007-02,0.373741,0.849427,0.615867,0.44607,0.0553455,0,2.34045
2007-03,0.37013,0.840658,0.619098,0.444718,0.0571265,0,2.33173
2007-04,0.364376,0.84107,0.631902,0.448636,0.058122,0,2.34411
2007-05,0.35916,0.83217,0.631276,0.443637,0.058126,0,2.32437
2007-06,0.344257,0.823087,0.62755,0.439977,0.0584258,0,2.2933
2007-07,0.342187,0.816948,0.627683,0.440181,0.0572588,0,2.28426
2007-08,0.339927,0.806865,0.623826,0.442869,0.0559822,0,2.26947
2007-09,0.336474,0.801393,0.621563,0.447291,0.0555195,0,2.26224
2007-10,0.332317,0.798101,0.619776,0.44694,0.0541931,0,2.25133
2007-11,0.328095,0.794464,0.615123,0.443908,0.052886,0,2.23448
2007-12,0.324095,0.78723,0.605296,0.441941,0.0520052,0,2.21057
2008-01,0.319457,0.776947,0.596615,0.44019,0.0532854,0,2.18649
2008-02,0.316857,0.768145,0.589786,0.440763,0.0543422,0,2.16989
2008-03,0.313091,0.760439,0.583099,0.443369,0.0533509,0,2.15335
2008-04,0.309893,0.746439,0.574881,0.44132,0.0527813,0,2.12531
2008-05,0.306663,0.744109,0.575464,0.446516,0.05241,0,2.12516
2008-06,0.310333,0.742213,0.569472,0.457884,0.0513288,0,2.13123
2008-07,0.305033,0.73851,0.565718,0.466425,0.0514647,0,2.12715
2008-08,0.29914,0.736666,0.564672,0.467723,0.0521281,0,2.12033
2008-09,0.295643,0.732035,0.55713,0.471365,0.0536582,0,2.10983
2008-10,0.291759,0.732209,0.552743,0.474812,0.0562312,0,2.10775
2008-11,0.288843,0.726769,0.549669,0.480867,0.059381,0,2.10553
2008-12,0.285253,0.722718,0.549665,0.488183,0.0622218,0,2.10804
2009-01,0.282556,0.721161,0.547063,0.494111,0.0643557,0,2.10925
2009-02,0.278642,0.716529,0.544885,0.501414,0.0668324,0,2.1083
2009-03,0.276354,0.715395,0.541605,0.506688,0.0690887,0,2.10913
2009-04,0.273822,0.702055,0.53512,0.514801,0.0703436,0,2.09614
2009-05,0.270938,0.685181,0.524543,0.518228,0.0705171,0,2.06941
2009-06,0.270803,0.678446,0.520757,0.513854,0.072126,0,2.05599
2009-07,0.268081,0.669977,0.516482,0.514992,0.0731727,0,2.0427
2009-08,0.26453,0.658969,0.516683,0.520052,0.073234,0,2.03347
2009-09,0.259662,0.648259,0.517354,0.52362,0.0735622,0,2.02246
